日付,銘柄,株価,限月,コールスト,コール終値,コール理論,コールIV,プットスト,プット終値,プット理論,プットIV,原資産IV
2025-11-14,5108,7314.0,202512,7500.0,271.07,95.37596218477483,0.203865,7000.0,312065108,54.76672253975698,,0.203865
2025-11-14,5401,623.2000122070312,202512,660.0,41.97,6.128914452334186,0.261309,600.0,312165401,8.967489573130479,,0.261309
2025-11-14,5713,5197.0,202512,5500.0,362.57,68.81106293144512,0.296835,5000.0,312155713,92.0689694222508,,0.296835
2025-11-14,5802,6297.0,202512,6500.0,325.49,135.00828488711522,0.303327,6000.0,312205802,96.8006291934771,,0.303327
2025-11-14,6098,8103.0,202512,8500.0,607.53,231.9492297278216,0.421051,7750.0,312196098,230.6276942870532,,0.421051
2025-11-14,6301,5240.0,202512,5500.0,333.56,83.39086178328239,0.301463,5000.0,312096301,81.80516251330278,,0.301463
2025-11-14,6501,5083.0,202512,5250.0,316.49,162.61537148360003,0.401002,4800.0,312116501,112.52524080961098,,0.401002
2025-11-14,6503,4237.0,202512,4400.0,263.5,110.43176725697822,0.365315,4000.0,312116503,78.8125221412954,,0.365315
2025-11-14,6594,2246.0,202512,2400.0,181.4,31.725443854014088,0.331988,2200.0,312036594,63.36151283537061,,0.331988
2025-11-14,6702,4173.0,202512,4400.0,280.53,61.21608718928155,0.301658,4000.0,312096702,70.99611740211799,,0.301658
2025-11-14,6723,1935.0,202512,2000.0,132.92,73.57658979643872,0.457305,1800.0,312046723,44.56302787577624,,0.457305
2025-11-14,6752,1799.5,202512,1900.0,143.47,47.657599434272015,0.421178,1700.0,312046752,43.649882442184776,,0.421178
2025-11-14,6758,4700.0,202512,4900.0,315.16,126.70194724986186,0.386146,4500.0,312546758,118.50203063537492,,0.386146
2025-11-14,6762,2535.5,202512,2600.0,143.45,85.38672997471167,0.391002,2400.0,312126762,55.5131319518282,,0.391002
2025-11-14,6861,55650.0,202512,58000.0,3354.73,1118.844654053246,0.321229,53000.0,312206861,943.5664643622368,,0.321229
2025-11-14,6954,5153.0,202512,5500.0,435.68,100.49845621927466,0.384835,4800.0,312106954,86.14813987017669,,0.384835
2025-11-14,7203,3180.0,202512,3300.0,169.64,55.46766319662447,0.282677,3000.0,312217203,34.61095781728818,,0.282677
2025-11-14,7974,13445.0,202512,14000.0,837.52,312.40233283418183,0.347809,12750.0,312257974,245.307114232422,,0.347809
2025-11-14,8035,31850.0,202512,33500.0,2782.69,1236.7223369623389,0.52286,30500.0,312608035,1264.606331164856,,0.52286
2025-11-14,8306,2451.0,202512,2600.0,185.34,41.372431338195724,0.341083,2300.0,312258306,36.03315135968956,,0.341083
2025-11-14,9432,151.1999969482422,202512,150.0,2.35,3.739577703035764,0.180154,150.0,312039432,2.5395807547935902,,0.180154
2025-11-14,9984,19780.0,202512,20750.0,1966.81,1077.5083422820517,0.653992,18750.0,312649984,981.8457344401476,,0.653992
2025-11-17,2914,5701.0,202512,6000.0,333.16,47.54827307893174,0.228274,5500.0,312092914,67.13683006908195,,0.228274
2025-11-17,3382,2036.0,202512,2200.0,172.11,12.60168975400967,0.262951,1900.0,312023382,14.424785157360702,,0.262951
2025-11-17,4063,4630.0,202512,4900.0,296.3,37.26036620159675,0.238709,4400.0,312054063,40.886421362048736,,0.238709
2025-11-17,4502,4372.0,202512,4600.0,264.96,49.23283973392813,0.260043,4200.0,312034502,59.46855426929119,,0.260043
2025-11-17,5108,7258.0,202512,7500.0,311.96,88.91927859001089,0.219647,7000.0,312065108,78.83999942245555,,0.219647
2025-11-17,5401,619.9000244140625,202512,660.0,44.0,5.493880307949084,0.263233,580.0,312155401,4.698022739904928,,0.263233
2025-11-17,5713,5091.0,202512,5500.0,443.57,49.25187361595658,0.308427,4800.0,312145713,66.13266978716933,,0.308427
2025-11-17,5802,6533.0,202512,7000.0,523.94,77.65424701645088,0.314288,6000.0,312205802,52.14436109436974,,0.314288
2025-11-17,6098,7982.0,202512,8500.0,687.65,210.76351636623167,0.445961,7500.0,312026098,199.40517772827525,,0.445961
2025-11-17,6301,5232.0,202512,5500.0,321.34,69.52855498694316,0.279059,5000.0,312096301,72.77645891457882,,0.279059
2025-11-17,6501,5122.0,202512,5500.0,456.74,101.3782420561065,0.404488,4900.0,312266501,137.38081895163214,,0.404488
2025-11-17,6503,4273.0,202512,4400.0,228.95,120.92292521864464,0.357515,4000.0,312116503,66.43313297498139,,0.357515
2025-11-17,6594,2064.0,202512,2200.0,158.9,30.17837416843304,0.330655,2000.0,312026594,49.016070493208645,,0.330655
2025-11-17,6702,4190.0,202512,4400.0,264.12,68.85535389809161,0.308009,4000.0,312096702,68.66326305078564,,0.308009
2025-11-17,6723,1904.5,202512,2000.0,145.89,60.82263037827249,0.455013,1800.0,312046723,52.93526830832048,,0.455013
2025-11-17,6752,1786.0,202512,1900.0,150.19,45.07425116452384,0.431802,1700.0,312046752,49.76208900105496,,0.431802
2025-11-17,6758,4548.0,202512,4800.0,329.61,97.08384240962256,0.370852,4324.0,312216758,96.8715597363007,,0.370852
2025-11-17,6762,2504.5,202512,2600.0,156.46,72.9879146201356,0.392343,2400.0,312126762,65.52562695053155,,0.392343
2025-11-17,6861,54910.0,202512,57500.0,3361.38,970.265087460226,0.312017,52000.0,312196861,794.436666204323,,0.312017
2025-11-17,6954,5083.0,202512,5500.0,478.47,81.72396981342558,0.38589,4800.0,312106954,105.03304065039038,,0.38589
2025-11-17,7203,3119.0,202512,3300.0,207.92,36.10025338850232,0.278216,3000.0,312217203,49.17200635368124,,0.278216
2025-11-17,7974,13430.0,202512,14000.0,815.68,300.96386377913586,0.343588,12750.0,312257974,244.0396197318487,,0.343588
2025-11-17,8035,33300.0,202512,35000.0,2877.59,1400.4053043366348,0.549609,31500.0,312628035,1259.5100926920168,,0.549609
2025-11-17,8306,2426.5,202512,2500.0,110.26,44.80674722599417,0.269732,2300.0,312258306,26.429615969206225,,0.269732
2025-11-17,9432,153.10000610351562,202512,150.0,1.61,5.0499234576034695,0.18861,150.0,312039432,1.9499173540878445,,0.18861
2025-11-17,9984,20340.0,202512,21250.0,1886.68,1140.6677892548032,0.654209,19250.0,312669984,997.0848378674328,,0.654209
2025-11-18,2914,5670.0,202512,6000.0,358.64,43.46447949411981,0.233838,5500.0,312092914,79.4715473504541,,0.233838
2025-11-18,3382,2029.5,202512,2200.0,175.35,9.008643397819869,0.243123,1900.0,312023382,12.621075532879672,,0.243123
2025-11-18,4063,4480.0,202512,4700.0,253.26,46.80511947669129,0.243534,4300.0,312194063,52.742613621095416,,0.243534
2025-11-18,4502,4346.0,202512,4600.0,282.84,41.957116651761794,0.257795,4100.0,312184502,38.25940315712194,,0.257795
2025-11-18,5108,7107.0,202512,7500.0,428.74,53.96158316469223,0.226217,7000.0,312065108,133.9315201399913,,0.226217
2025-11-18,5401,610.0,202512,640.0,35.73,7.827095061355124,0.268936,580.0,312155401,7.074436649782456,,0.268936
2025-11-18,5713,4792.0,202512,5000.0,275.01,86.99553282432885,0.306015,4600.0,312135713,85.8239666257823,,0.306015
2025-11-18,5802,5941.0,202512,6000.0,266.09,241.8030997186138,0.396017,5500.0,312195802,95.92755705709646,,0.396017
2025-11-18,6098,7695.0,202512,8000.0,513.66,256.52125262020854,0.435081,7250.0,312186098,190.62256627726995,,0.435081
2025-11-18,6301,5029.0,202512,5250.0,285.74,84.78521868494704,0.295008,4800.0,312086301,75.80073852400733,,0.295008
2025-11-18,6501,4770.0,202512,5000.0,346.74,146.00002829334198,0.436984,4500.0,312246501,121.0601215619904,,0.436984
2025-11-18,6503,4060.0,202512,4200.0,238.8,121.40042046256076,0.387525,3800.0,312106503,74.06098550322258,,0.387525
2025-11-18,6594,2043.0,202512,2200.0,169.08,18.451380306820624,0.292745,1900.0,312016594,17.701825139639254,,0.292745
2025-11-18,6702,3953.0,202512,4200.0,284.17,51.9513642527852,0.306309,3800.0,312086702,72.74252024571251,,0.306309
2025-11-18,6723,1872.0,202512,2000.0,173.95,58.74084378135228,0.502906,1800.0,312046723,73.38616320571214,,0.502906
2025-11-18,6752,1745.0,202512,1850.0,140.51,45.68414542700839,0.43061,1650.0,312226752,44.48109987891428,,0.43061
2025-11-18,6758,4409.0,202512,4612.0,284.93,104.26524300880284,0.365903,4200.0,312516758,94.49406497030644,,0.365903
2025-11-18,6762,2414.5,202512,2600.0,214.11,39.6566464180828,0.376972,2200.0,312116762,26.839010568833487,,0.376972
2025-11-18,6861,53100.0,202512,56000.0,3514.35,827.8624713509234,0.31165,50000.0,312066861,687.7049464203101,,0.31165
2025-11-18,6954,4856.0,202512,5000.0,279.13,163.72005622360166,0.405731,4600.0,312096954,114.59263487474232,,0.405731
2025-11-18,7203,3029.0,202512,3200.0,201.24,41.5607516285271,0.297171,2900.0,312207203,49.08226370906368,,0.297171
2025-11-18,7974,13200.0,202512,13750.0,785.34,298.5148175098848,0.343183,12500.0,312247974,229.4866155966288,,0.343183
2025-11-18,8035,31480.0,202512,33000.0,2571.27,1289.540924443554,0.53115,30000.0,312598035,1217.9469358622864,,0.53115
2025-11-18,8306,2345.0,202512,2500.0,172.25,25.05924973802712,0.287862,2200.0,312248306,23.59594328166889,,0.287862
2025-11-18,9432,152.8000030517578,202512,150.0,2.65,6.009027625056149,0.258218,150.0,312039432,3.209024573298344,,0.22068
2025-11-18,9984,18820.0,202512,19750.0,1812.79,1065.2992922729454,0.674059,18000.0,312619984,1044.464188683367,,0.674059
2025-11-19,2914,5687.0,202512,6000.0,341.16,44.89334630148619,0.229207,5500.0,312092914,71.67764763722971,,0.229207
2025-11-19,3382,2075.0,202512,2200.0,138.73,21.079848119191297,0.267864,2000.0,312033382,31.93857750607572,,0.267864
2025-11-19,4063,4431.0,202512,4700.0,291.88,36.6705754497043,0.247004,4200.0,312044063,39.63641173325425,,0.247004
2025-11-19,4502,4410.0,202512,4600.0,230.84,57.6324050195567,0.255016,4200.0,312034502,47.47800041772848,,0.255016
2025-11-19,5108,7137.0,202512,7500.0,408.38,68.72176221686368,0.238984,7000.0,312065108,132.34318998169056,,0.238984
2025-11-19,5401,609.7999877929688,202512,640.0,35.28,7.3686505287572,0.262036,580.0,312155401,6.74580499352291,,0.262036
2025-11-19,5713,4842.0,202512,5000.0,244.72,112.00245550725344,0.320098,4600.0,312135713,78.03846500541113,,0.320098
2025-11-19,5802,5942.0,202512,6000.0,247.27,226.882209204417,0.373331,5500.0,312195802,84.11413968125885,,0.373331
2025-11-19,6098,7600.0,202512,8000.0,562.59,213.99383957440205,0.427506,7250.0,312186098,214.29879397407285,,0.427506
2025-11-19,6301,4963.0,202512,5250.0,334.45,68.7373710149484,0.302058,4700.0,312196301,67.27100461541431,,0.302058
2025-11-19,6501,4700.0,202512,4900.0,320.29,153.88751701249362,0.438953,4500.0,312246501,144.4105030704727,,0.438953
2025-11-19,6503,4024.0,202512,4200.0,254.81,103.10278049383282,0.377414,3800.0,312106503,79.86247402224103,,0.377414
2025-11-19,6594,2031.0,202512,2200.0,182.78,21.949122195438235,0.328619,1900.0,312016594,26.083109909743087,,0.328619
2025-11-19,6702,3990.0,202512,4200.0,258.65,67.72700428472149,0.320253,3800.0,312086702,67.2747458870549,,0.320253
2025-11-19,6723,1815.5,202512,1900.0,137.66,67.74559157435579,0.492833,1700.0,312036723,51.74853065486934,,0.492833
2025-11-19,6752,1700.0,202512,1800.0,132.29,43.34333242997491,0.420293,1600.0,312036752,39.07897464761516,,0.420293
2025-11-19,6758,4332.0,202512,4516.0,265.38,106.60926952942032,0.364202,4100.0,312506758,83.3493619610349,,0.364202
2025-11-19,6762,2393.0,202512,2600.0,233.69,39.60177304012223,0.401677,2200.0,312116762,35.82344078167296,,0.401677
2025-11-19,6861,53350.0,202512,56000.0,3293.52,892.1548847355043,0.309657,51000.0,312186861,904.8982060929212,,0.309657
2025-11-19,6954,4797.0,202512,5000.0,307.83,135.6214357786523,0.397494,4600.0,312096954,129.26620802046273,,0.397494
2025-11-19,7203,3037.0,202512,3200.0,194.14,44.35787106424027,0.29909,2900.0,312207203,47.367035105286845,,0.29909
2025-11-19,7974,13030.0,202512,13750.0,894.03,240.90326530896527,0.342446,12500.0,312247974,278.76837225095824,,0.342446
2025-11-19,8035,30860.0,202512,32500.0,2612.2,1242.6491763610557,0.539977,29250.0,312568035,1159.0347002634935,,0.539977
2025-11-19,8306,2340.0,202512,2500.0,175.73,24.46742293045105,0.290575,2200.0,312248306,25.186056690064788,,0.290575
2025-11-19,9432,152.5,202512,150.0,2.2,5.257285358568566,0.224323,150.0,312039432,2.757285358568573,,0.217239
2025-11-19,9984,18825.0,202512,19750.0,1847.87,1144.243515621345,0.710069,18000.0,312619984,1116.1473715653974,,0.710069
2025-11-20,2914,5774.0,202512,6000.0,272.1,68.60132244339093,0.232197,5500.0,312092914,50.88399770070987,,0.232197
2025-11-20,3382,2123.5,202512,2200.0,98.5,31.370574988769704,0.252017,2000.0,312033382,16.98566207077647,,0.252017
2025-11-20,4063,4434.0,202512,4700.0,289.16,39.06449196709332,0.251683,4200.0,312044063,40.72860186812818,,0.251683
2025-11-20,4502,4451.0,202512,4700.0,276.9,45.07998439367407,0.257081,4200.0,312034502,39.138591604878,,0.257081
2025-11-20,5108,7104.0,202512,7500.0,424.62,50.28243691652506,0.220998,6500.0,312055108,15.69687850552043,,0.220998
2025-11-20,5401,619.4000244140625,202512,660.0,44.01,5.761511700811241,0.270452,580.0,312155401,5.130099536383412,,0.270452
2025-11-20,5713,4945.0,202512,5000.0,179.36,154.59436091274893,0.317957,4600.0,312135713,52.84114857455188,,0.317957
2025-11-20,5802,6388.0,202512,6500.0,265.6,194.3732533937264,0.334363,6000.0,312205802,91.58593409542392,,0.334363
2025-11-20,6098,7639.0,202512,8000.0,526.78,224.1688014655283,0.422462,7250.0,312186098,197.897970773186,,0.422462
2025-11-20,6301,5014.0,202512,5250.0,299.45,90.72015322397874,0.315862,4800.0,312086301,90.36171175657182,,0.315862
2025-11-20,6501,4875.0,202512,5000.0,301.28,222.19083828104365,0.49674,4600.0,312106501,153.43099911871695,,0.49674
2025-11-20,6503,4256.0,202512,4400.0,230.35,114.5436067464566,0.358404,4000.0,312116503,71.02447405591192,,0.358404
2025-11-20,6594,1975.0,202512,2000.0,75.31,62.75222309534945,0.328242,1900.0,312016594,41.2733994004094,,0.328242
2025-11-20,6702,4057.0,202512,4200.0,201.08,79.75340464789542,0.296122,3800.0,312086702,42.145995736215696,,0.296122
2025-11-20,6723,1847.0,202512,1900.0,112.08,75.29309715256011,0.464987,1800.0,312046723,75.20880137113704,,0.464987
2025-11-20,6752,1755.0,202512,1850.0,130.77,49.20698239168951,0.430792,1650.0,312226752,41.56043325227574,,0.430792
2025-11-20,6758,4461.0,202512,4700.0,320.56,113.33842852567956,0.404461,4228.0,312096758,105.45103003349368,,0.404461
2025-11-20,6762,2490.5,202512,2600.0,156.7,64.24166568121097,0.379709,2400.0,312126762,66.96173680969946,,0.379709
2025-11-20,6861,53780.0,202512,56000.0,2967.0,1043.4373762533432,0.311764,51000.0,312186861,797.0818331994597,,0.311764
2025-11-20,6954,4894.0,202512,5000.0,235.78,164.908310527097,0.37796,4600.0,312096954,90.70052674244675,,0.37796
2025-11-20,7203,3044.0,202512,3200.0,189.79,49.55016362471622,0.309539,2900.0,312207203,48.474777764151554,,0.309539
2025-11-20,7974,13275.0,202512,14000.0,907.43,262.2295245553628,0.353134,12500.0,312247974,221.9138976704794,,0.353134
2025-11-20,8035,32500.0,202512,34000.0,2666.55,1514.5381511952965,0.574789,31000.0,312618035,1419.8224161983253,,0.574789
2025-11-20,8306,2386.5,202512,2500.0,142.31,41.46705450642969,0.310233,2300.0,312258306,46.92043461403682,,0.310233
2025-11-20,9432,152.60000610351562,202512,150.0,1.35,4.411671404422393,0.169337,150.0,312039432,1.811665300906768,,0.215146
2025-11-20,9984,19180.0,202512,20250.0,2032.49,1236.8565672979048,0.764121,18250.0,312629984,1208.9886992181637,,0.764121
2025-11-21,2914,5770.0,202512,6000.0,270.74,64.82360729844913,0.227568,5500.0,312092914,49.49210804495988,,0.227568
2025-11-21,3382,2144.0,202512,2200.0,87.7,43.91389648187453,0.274993,2000.0,312033382,16.93924910412477,,0.274993
2025-11-21,4063,4500.0,202512,4700.0,239.09,61.06858653211839,0.263805,4300.0,312194063,55.99256446465165,,0.263805
2025-11-21,4502,4437.0,202512,4700.0,286.53,41.78304003051085,0.257057,4200.0,312034502,42.08354557397468,,0.257057
2025-11-21,5108,7222.0,202512,7500.0,336.99,91.34112729959816,0.238124,7000.0,312065108,102.52501097751885,,0.238124
2025-11-21,5401,623.0,202512,660.0,40.86,6.657147308488334,0.271739,600.0,312165401,9.671895247937698,,0.271739
2025-11-21,5713,4721.0,202512,5000.0,311.89,55.42305169732799,0.28267,4400.0,312125713,39.23569201868497,,0.28267
2025-11-21,5802,5698.0,202512,6000.0,366.1,98.55478548158452,0.324468,5500.0,312195802,123.5279183203495,,0.324468
2025-11-21,6098,7708.0,202512,8000.0,478.75,254.90815652696847,0.427065,7250.0,312186098,180.77301996330607,,0.427065
2025-11-21,6301,5059.0,202512,5250.0,267.77,109.55240333290747,0.322392,4800.0,312086301,80.77713465920033,,0.322392
2025-11-21,6501,4710.0,202512,4900.0,341.64,203.3496110642141,0.525431,4500.0,312246501,184.0282276264188,,0.525431
2025-11-21,6503,4158.0,202512,4400.0,305.86,95.18843379262375,0.393589,4000.0,312116503,115.22087285158956,,0.393589
2025-11-21,6594,1921.0,202512,2000.0,104.57,37.36252250064251,0.31176,1800.0,312066594,22.63172032283245,,0.31176
2025-11-21,6702,4129.0,202512,4400.0,299.46,48.81634582482821,0.299586,4000.0,312096702,84.1194771066148,,0.299586
2025-11-21,6723,1798.0,202512,1900.0,145.42,61.31013957685548,0.494614,1700.0,312036723,57.4668127383743,,0.494614
2025-11-21,6752,1737.5,202512,1800.0,105.19,57.97745915067014,0.423554,1650.0,312226752,45.55349818876982,,0.423554
2025-11-21,6758,4507.0,202512,4708.0,296.41,133.5778944217102,0.417029,4300.0,312526758,122.41064717348011,,0.417029
2025-11-21,6762,2413.5,202512,2600.0,210.14,39.04846601233305,0.375443,2200.0,312116762,26.74135092411393,,0.375443
2025-11-21,6861,54400.0,202512,57000.0,3327.27,1079.3252482730825,0.334829,52000.0,312196861,1057.2430226194083,,0.334829
2025-11-21,6954,4814.0,202512,5000.0,294.58,149.34157021460555,0.410992,4600.0,312096954,130.37484360969438,,0.410992
2025-11-21,7203,3097.0,202512,3300.0,227.92,41.56866840964733,0.316937,2900.0,312207203,37.37123163998172,,0.316937
2025-11-21,7974,13300.0,202512,14000.0,883.18,273.7650685835706,0.355695,12750.0,312257974,299.39093521251925,,0.355695
2025-11-21,8035,30180.0,202512,31500.0,2382.07,1422.6724562782074,0.57177,28750.0,312548035,1293.2847963337515,,0.57177
2025-11-21,8306,2385.0,202512,2500.0,143.23,42.608914507098575,0.316871,2300.0,312258306,49.04404573372256,,0.316871
2025-11-21,9432,154.1999969482422,202512,150.0,1.98,6.96990967291255,0.262543,150.0,312039432,2.7699127246703483,,0.262543
2025-11-21,9984,17090.0,202512,18000.0,1826.43,1208.0424020893788,0.810601,16250.0,312549984,1157.9739680111916,,0.810601
2025-11-25,2914,5700.0,202512,6000.0,322.56,53.85002276280284,0.241332,5500.0,312092914,74.67714554628128,,0.241332
2025-11-25,3382,2128.0,202512,2200.0,88.17,30.289512903346463,0.240415,2000.0,312033382,14.274199246847616,,0.240415
2025-11-25,4063,4490.0,202512,4700.0,238.91,59.55543210784299,0.266981,4300.0,312194063,60.01216757671318,,0.266981
2025-11-25,4502,4458.0,202512,4700.0,262.65,47.58861668923464,0.259043,4200.0,312034502,38.42700083252498,,0.259043
2025-11-25,5108,7188.0,202512,7500.0,340.26,64.6752985964356,0.213266,7000.0,312065108,95.00703279190338,,0.213266
2025-11-25,5401,624.0,202512,660.0,39.19,7.264964419097737,0.278117,600.0,312165401,9.768627618574726,,0.278117
2025-11-25,5713,4820.0,202512,5000.0,222.96,79.38566103535322,0.272224,4600.0,312135713,62.100480910065926,,0.272224
2025-11-25,5802,6062.0,202512,6500.0,461.09,60.15412500338357,0.293273,6000.0,312205802,172.7445932925125,,0.293273
2025-11-25,6098,7746.0,202512,8250.0,609.82,198.59184139949863,0.439067,7250.0,312186098,179.0245011999791,,0.439067
2025-11-25,6301,5052.0,202512,5250.0,260.73,110.23699437621237,0.328303,4800.0,312086301,85.54086072853715,,0.328303
2025-11-25,6501,4710.0,202512,4900.0,311.45,193.58348925530413,0.50696,4500.0,312246501,174.778917727323,,0.50696
2025-11-25,6503,4150.0,202512,4400.0,289.05,77.83554344005279,0.358558,4000.0,312116503,102.62794040856896,,0.358558
2025-11-25,6594,1913.0,202512,2000.0,103.58,31.88687321321061,0.297469,1800.0,312066594,22.070561636205184,,0.297469
2025-11-25,6702,4124.0,202512,4400.0,290.49,37.93410937706915,0.272404,4000.0,312096702,74.06280582486306,,0.272404
2025-11-25,6723,1778.0,202512,1900.0,146.36,46.116550954761465,0.451684,1700.0,312036723,56.10035109338333,,0.451684
2025-11-25,6752,1755.0,202512,1850.0,122.63,49.05133654103156,0.429963,1650.0,312226752,41.41831676221005,,0.429963
2025-11-25,6758,4388.0,202512,4612.0,288.1,114.18596112378576,0.402906,4200.0,312516758,117.78909197258804,,0.402906
2025-11-25,6762,2458.5,202512,2600.0,165.68,47.33625253696698,0.356278,2400.0,312126762,72.43067260543114,,0.356278
2025-11-25,6861,54050.0,202512,57000.0,3464.69,1004.326889151067,0.341515,51000.0,312186861,876.0684197880673,,0.341515
2025-11-25,6954,4816.0,202512,5000.0,259.48,127.49055737401976,0.368232,4600.0,312096954,108.60163534682032,,0.368232
2025-11-25,7203,3077.0,202512,3200.0,158.64,63.55523475345592,0.319736,2900.0,312207203,42.78071313285136,,0.319736
2025-11-25,7974,13120.0,202512,13750.0,782.48,279.9039398303448,0.349783,12500.0,312247974,260.75195423207924,,0.349783
2025-11-25,8035,31100.0,202512,32500.0,2298.59,1430.5944373677776,0.565772,29500.0,312578035,1261.212893594162,,0.565772
2025-11-25,8306,2377.5,202512,2500.0,140.71,36.79220908628554,0.302219,2300.0,312258306,47.90165638117651,,0.302219
2025-11-25,9432,152.39999389648438,202512,150.0,1.86,5.313595735554259,0.231325,150.0,312039432,2.913601839069884,,0.231325
2025-11-25,9984,15390.0,202512,16250.0,1605.39,1148.582197777775,0.85375,14500.0,312479984,1053.357074424498,,0.85375
2025-11-26,2914,5847.0,202512,6250.0,417.59,45.93678870946656,0.26047,5500.0,312092914,49.17485874060048,,0.26047
2025-11-26,3382,2161.0,202512,2200.0,64.61,42.72962869345815,0.241568,2000.0,312033382,9.530384021824602,,0.241568
2025-11-26,4063,4617.0,202512,4800.0,218.73,72.28212466162563,0.271002,4400.0,312054063,57.18074744226783,,0.271002
2025-11-26,4502,4535.0,202512,4800.0,281.44,44.00710744895639,0.258338,4300.0,312194502,45.27013277813319,,0.258338
2025-11-26,5108,7290.0,202512,7500.0,256.4,91.99691712000411,0.210021,7000.0,312065108,64.17082197895274,,0.210021
2025-11-26,5401,616.0,202512,640.0,29.04,10.04753138445716,0.275404,580.0,312155401,6.052993566714491,,0.275404
2025-11-26,5713,4885.0,202512,5000.0,176.01,104.4088679161748,0.27459,4600.0,312135713,47.78611091098492,,0.27459
2025-11-26,5802,6051.0,202512,6500.0,472.45,65.53110721892267,0.308461,5500.0,312195802,36.41665069329326,,0.308461
2025-11-26,6098,8036.0,202512,8500.0,581.16,224.2381979206289,0.439995,7750.0,312196098,270.1857996968092,,0.439995
2025-11-26,6301,5163.0,202512,5500.0,373.86,84.417695668953,0.347245,4900.0,312206301,95.1464369315936,,0.347245
2025-11-26,6501,4853.0,202512,5000.0,276.22,207.81327870620407,0.488644,4600.0,312106501,156.44613405996756,,0.488644
2025-11-26,6503,4259.0,202512,4400.0,202.32,107.64149562653188,0.34117,4000.0,312116503,63.57875044280718,,0.34117
2025-11-26,6594,1958.0,202512,2000.0,72.43,50.08847562709991,0.305245,1900.0,312016594,42.2563079627397,,0.305245
2025-11-26,6702,4199.0,202512,4400.0,226.27,56.27060421300212,0.271323,4000.0,312096702,51.66701423894665,,0.271323
2025-11-26,6723,1834.0,202512,1900.0,103.02,62.66940638271251,0.430806,1700.0,312036723,35.899486079125325,,0.430806
2025-11-26,6752,1840.0,202512,1950.0,139.04,55.10817446011481,0.465066,1750.0,312236752,57.06613981971225,,0.465066
2025-11-26,6758,4525.0,202512,4708.0,257.85,132.40510612904427,0.400694,4300.0,312526758,109.17979188897289,,0.400694
2025-11-26,6762,2468.5,202512,2600.0,155.36,48.80289516977564,0.349575,2400.0,312126762,66.84244261005529,,0.349575
2025-11-26,6861,53550.0,202512,56000.0,2973.16,1036.947549709228,0.324399,51000.0,312186861,924.4315962197616,,0.324399
2025-11-26,6954,4935.0,202512,5000.0,172.87,165.1056342771758,0.344935,4600.0,312096954,66.0450873291918,,0.344935
2025-11-26,7203,3141.0,202512,3300.0,185.72,55.60317268826509,0.321957,3000.0,312217203,56.22372854032608,,0.321957
2025-11-26,7974,13235.0,202512,14000.0,879.91,244.6843581414328,0.349335,12500.0,312247974,227.7378264575364,,0.349335
2025-11-26,8035,31170.0,202512,32500.0,2165.53,1392.7400168620316,0.546446,29500.0,312578035,1174.4996367294916,,0.546446
2025-11-26,8306,2447.0,202512,2600.0,166.56,32.79495521698573,0.309206,2300.0,312258306,30.08794120630944,,0.309206
2025-11-26,9432,155.3000030517578,202512,175.0,19.67,0.0564220675614905,0.196298,150.0,312039432,1.4088305870796347,,0.196298
2025-11-26,9984,16260.0,202512,17000.0,1524.41,1236.5093454317157,0.83227,15500.0,312519984,1158.1243833331655,,0.83227
2025-11-27,2914,5883.0,202512,6250.0,381.8,49.12861225730694,0.251774,5500.0,312092914,38.811508129244544,,0.251774
2025-11-27,3382,2140.5,202512,2200.0,75.09,31.61270237014753,0.22745,2000.0,312033382,10.383370883135171,,0.22745
2025-11-27,4063,4644.0,202512,4900.0,274.96,52.03459013308225,0.266935,4400.0,312054063,48.96819296304784,,0.266935
2025-11-27,4502,4482.0,202512,4700.0,234.09,44.37355982350255,0.236402,4300.0,312194502,49.22630513935837,,0.236402
2025-11-27,5108,7287.0,202512,7500.0,252.83,86.84065374330612,0.204469,7000.0,312065108,61.28948849491644,,0.204469
2025-11-27,5401,619.5999755859375,202512,660.0,42.08,5.504721000904198,0.264682,580.0,312155401,4.819806624465798,,0.264682
2025-11-27,5713,5025.0,202512,5500.0,481.53,31.968021080466656,0.29351,4800.0,312145713,76.18750929303087,,0.29351
2025-11-27,5802,6089.0,202512,6500.0,439.12,78.59916414502459,0.316124,6000.0,312205802,176.8458258696037,,0.316124
2025-11-27,6098,8029.0,202512,8500.0,568.21,205.25133278734893,0.420482,7750.0,312196098,255.8728545305121,,0.420482
2025-11-27,6301,5127.0,202512,5500.0,396.98,68.15057791523918,0.333065,4900.0,312206301,98.46618237700228,,0.333065
2025-11-27,6501,4958.0,202512,5250.0,359.71,139.52386875721754,0.445538,4700.0,312256501,138.08507923394677,,0.445538
2025-11-27,6503,4227.0,202512,4400.0,217.42,89.9839652969265,0.328535,4000.0,312116503,66.78169088563004,,0.328535
2025-11-27,6594,1956.0,202512,2000.0,71.64,48.48589881969974,0.301749,1900.0,312016594,42.23076545710467,,0.301749
2025-11-27,6702,4228.0,202512,4400.0,200.93,64.27068177018145,0.269547,4000.0,312096702,44.0680296237025,,0.269547
2025-11-27,6723,1829.5,202512,1900.0,100.29,55.1893327323171,0.402913,1700.0,312036723,32.38695875648375,,0.402913
2025-11-27,6752,1933.5,202512,2000.0,113.58,81.09733326312335,0.494797,1850.0,312246752,70.34619248647482,,0.494797
